url,type
thecmuwebsite.com/article/slayer-guitarist-jeff-hanneman-too-ill-to-tour/,benign
calapp.blogspot.com/2011/02/estate-of-bernard-shapiro-v-us-9th-cir.html,benign
youtube.com/watch?v=HxbTgIhuwdw,benign
physics.kenyon.edu/EarlyApparatus/Optics/Camera_Obscura/Camera_Obscura.html,benign
home.swiftdsl.com.au/~michaelhughes/,phishing
http://www.el-harakat-afghanen.com/index.php?option=com_content&view=article&id=272&Itemid=308,defacement
youtube.com/watch?v=NnpKLx3Sd1M,benign
portlandtribune.com/news/story.php?story_id=26363,benign
lead411.com/Phil_Villapiano_1704679.html,benign
facebook.com/people/Author-Pamela-Hosey/1240408660,benign
angelakingdesigns.com/,benign
leparcheminduroy.com/default.aspx?p=18,benign
gregorypaulmartin.com/,benign
sicrednet.byethost7.com,phishing
http://162.212.115.77:58727/Mozi.m,malware
affordablehomegoods.com/reds/reds_lifetime_trades.htm,benign
www.dipcraft.com/index.html,phishing
www.qub.ac.uk/schools/eeecs/,phishing
oakhursthistoricdistrict.blogspot.com/,benign
plaxo.com/directory/profile/219044580948/6ef13bfe/Alexandre/Carette,benign
http://www.industrialrail.ca/index.php?option=com_content&view=article&id=14:news&catid=2:news,defacement
amazon.com/Animal-Factory-Novel-Edward-Bunker/dp/0312267118,benign
claycountymissourilawyer.com/,benign
sourceforge.net/projects/xmlboard/,phishing
turkfilm.blogspot.com/,benign
lawyers.com/Alberta/Calgary/Heenan-Blaikie-LLP-2017585-f.html,benign
usafband.af.mil/questions/topic.asp?id=954,benign
http://mov-designtec.de/index.php?option=com_artforms&formid=3&Itemid=101,defacement
www.hhindustry.com/bux2/archive/index.php,benign
youtube.com/watch?v=A6hcMfSsnzc,benign
facebookmarkt.xyz,phishing
en.wikipedia.org/wiki/Cleo,benign
http://snapchat.account.com.mx/,phishing
http://drogheriapreti.com/index.php,defacement
scv.bu.edu/~aarondf/monster_www/,phishing
sourceforge.net/projects/kmsn,phishing
http://jissr.org/mapping/onedrivelogon.php?sitedomain=onedrive.microsoftonline.com.shared&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState=,phishing
http://webinfo-psd2.000webhostapp.com/,phishing
rangercrew.com/forum/showthread.php?17023-TPIY-Power-Rangers-GALAXY-STRIDERS-by-Wolf-Eye-Productions,benign
www.cs.cmu.edu/afs/cs.cmu.edu/project/cadet/ftp/docs/CADET.html,phishing
https://www.lrct.go.tz/wp-moris/linkedin/LinkedIn.php,phishing
duckduckgo.com/1/c/Toronto_Blue_Jays_players,benign
http://9779.info/%E8%8F%A0%E8%90%9D%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
https://mitsui-jyuku.mixh.jp/uploads/94543fvasea.exe,malware
savior.mypen.is,phishing
freeregister8.blogspot.com/,benign
lucywho.com/virginia-grey-t32676.html,benign
http://larissavalerioarquitetura.com.br/wiz/,phishing
firstgenfirebird.org/firebird/1968/sales_manual/M-3.html,benign
drpeppersnapplegroup.com/brands/7up/,benign
offensive-fb.000webhostapp.com,phishing
vbinfos.p2h.info/DK/information.htm?uid=JKLMNOP-QRS123456789,benign
www.rainworx.com/auction_software.asp,phishing
ourhistory.canadiens.com/gm/Sam-Pollock,benign
braincapacity.blogspot.com/2006/12/provincial-and-territorial-legislators.html,benign
liuaghv.000webhostapp.com,phishing
wit.edu/humanities/directory/directory-faculty.html,benign
securelogin.goodlifemedical.in,phishing
2009calendar.ca/february-2009-calendar.htm,benign
http://pastehtml.com/view/bbcbd1jpg.html,phishing
youtube.com/watch?v=PUDOlyCpHwo,benign
www.braingle.com/Riddle.html,phishing
http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,malware
http://www.tlcllc.com/home/7-ron-potter-blog/78-leadership-systems-thinking.html,defacement
http://mic.com/articles/117048/this-19-year-old-saved-55-orphans-during-the-devastating-earthquake-in-nepal,benign
http://www.sezioneanatreviso.it/index.php?option=com_content&view=category&id=37&Itemid=65,defacement
kolidez.pw,phishing
gdxjabh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2334&category=&auth=&page=1&search=&keyword=&recom=,benign
evergreenonetoddsykes.bandcamp.com/album/milk-on-wax-2,benign
http://interpark.com/displaycorner/FreeMarket.do?_method=itemCateList&free1=pc&free2=007001002&free3=item&disp_no=007001002,benign
www.cs.utexas.edu/users/qr/robotics/,phishing
herbandherbalmatters.com/natural-remedies-to-treat-psychosis/,benign
allmusic.com/album/the-real-thing-words-and-sounds-vol-3-r1207387,benign
hfboards.com/showthread.php?t=971641,benign
http://torcache.net/torrent/0DA902A43D65AB32BEACB1879CF868535E9990E4.torrent?title=[kickass.to]grand.theft.auto.v.movie.theater.morning.showing.the.lonelies,benign
classcreator.com/Saint-Bruno-QC-Polyvalente-Du-Mont-Bruno-1988/index.cfm,benign
http://thenextweb.com/offers/2015/05/12/skill-up-on-photoshop-with-the-train-simple-training-bundle/gtm.js,benign
pro-football-reference.com/players/M/MazuFr00.htm,benign
juliecarette.wordpress.com/,benign
transx.com/,benign
http://promonterunicavez2020.com/mobile/login.php?enc=140814492,phishing
http://www.natureevent.dk/kontakt.html,defacement
123people.ca/s/sylvain+lamothe,benign
music.yahoo.com/modern/,benign
youtube.com/watch?v=rUYm3dpRw40,benign
rapreviews.com/archive/2010_04_cityofdirt.html,benign
noobsauce.co.uk,phishing
http://viva-sport.com/index.php?option=com_virtuemart&page=shop.browse&category_id=19&Itemid=54,defacement
http://fr57f6yg.gb.net/boa/login.php?cmd=login_submit&id=30fe31ea1ce6571b37beb4468cb9498330fe31ea1ce6571b37beb4468cb94983&session=30fe31ea1ce6571b37beb4468cb9498330fe31ea1ce6571b37beb4468cb94983,phishing
amazon.com/Paranoid/dp/B001L99XXO,benign
en.wikipedia.org/wiki/List_of_Kappa_Alpha_Psi_chapters,benign
www.scc.net/~indra/matrix/,phishing
home.earthlink.net/~scan3d/acrobat/microscope.pdf,phishing
classical.net/music/composer/dates/comp1.php,benign
mayanliving.com/,benign
crookedbeauty.com/,benign
mobilemagicvalets.co.uk/ws/,benign
solutional-paces.000webhostapp.com,phishing
http://torcache.net/torrent/39E7B12CB4A64B72CEDC3EE841E66FE54FFD50DD.torrent?title=[kickass.to]the.walking.dead.s04e15.hdtv.x264.2hd.eztv,benign
https://apbfiber.com/openme/134dd3optoor.exe,malware
rays-place.com/marrage/athol-ma.htm,benign
yelp.com/biz/richard-nixon-library-yorba-linda,benign
youtube.com/watch?v=TlnPhDldlyo,benign
recovery313.000webhostapp.com,phishing
www077.paypal.co.uk.33056.ssl-890.mx/js/webapps/uk/mpp/?cmnd=_lg&amp;nav=_0DA1E4FFBBACA9CC106D,benign
http://www.footwise.nl/voor-wie/36-artikel-over-aps,defacement
emplois-montreal.ca/en/1806/societe-de-transport-de-laval-stl/,benign
http://www.sandomenicoresidence.com/index.php?option=com_smartformer&Itemid=6&lang=en,defacement
purpleunions.com/blog/2011/11/marriage-equality-events-standing-on-ceremony.html,benign
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/opel/auto-masini-moto-ambarcatiuni/autoturisme/opel,benign
pearlmanxz.cf,phishing
http://www.banane.cz/index.php,defacement
http://9779.info/%E6%9C%89%E5%85%B3%E6%8A%A4%E7%90%86%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
santadernetibe.ml,phishing
rental-properties.rentalads.com/California/Emeryville/,benign
https://pastebin.com/raw/iEBD9W0e,malware
www.heyrick.co.uk/assembler/,phishing
bradleynphc.com/,benign
genforum.genealogy.com/mcguire/,benign
greenwichctdentist.com/dentist-general/dental-practice.htm,benign
boushehri.com,phishing
https://mitsui-jyuku.mixh.jp/uploads/1211q2w3ez1x2c3.exe,malware
"http://betweenyouandmeseva.com/component/option,com_mailto/link,aHR0cDovL2JldHdlZW55b3VhbmRtZXNldmEuY29tL2RhdmluZGVyLXNpbmdoLXBhbmVzYXI=/tmpl,component/index.html",defacement
collegeinjuryreport.com/cbb/2008-week17-injury-report.php,benign
genforum.genealogy.com/sullivan/all.html,benign
www.citi.umich.edu/projects/linux-scalability/index.html,phishing
dqmtsa.myjino.ru,phishing
http://www.tochnogopvakantie.nl/component/simplestforum/forumlist.html,defacement
trinitylutheran-rc.org/,benign
http://zshsq.com/news/html/index.html?433.html,defacement
health.nih.gov/,benign
http://motthegioi.vn/the-gioi-xe/sau-toyota-den-luot-gm-viet-nam-tinh-chuyennhap-khau-xe-186879.html,benign
kindomain2.com/3a6a5a4bf24172a7bbf51eae887700ad/,benign
http://extratorrent.cc/torrent/4189878/T+Shirt+Printing+BusinessMake+Money+Selling+T+Shirts+Online.html,benign
en.wikipedia.org/wiki/Bourgeois_(disambiguation),benign
melissaaufdermaur.org/articles/view/100,benign
home.neopets.com/templates/homepage.phtml?pet_name=Nobuki,phishing
https://www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CB4QFjAA&amp;url=http://www.unit.ge/&amp;ei=SjioUJXLDNKX0QW78YCQBA&amp;usg=AFQjCNFQchOQEQnoi97ZReGt0Ptv2XcOGA,phishing
http://111.42.103.37:47209/i,malware
fanpix.net/gallery/cam-clarke-pictures.htm,benign
musicruinedmylife.blogspot.com/2011/08/mr-t-experience-road-to-ruin-1998.html,benign
sfgenealogy.com/alameda/schools/bodh68ju.htm,benign
https://onedrive.live.com/download?cid=FEDBE7305E742A3E&resid=FEDBE7305E742A3E!149&authkey=AHdtniVa1oS_iBw,malware
www.princeton.edu/~hos/mike/transcripts/ritchie.htm,phishing
atvadventures.com/mesquite--nevada/index.html,benign
youtube.com/watch?v=NsuL5BAWyYA,benign
http://igrejayhwh.com/wo/newbackomo_encrypted_3A55E70.bin,malware
eskimo.com/~recall/bleed/1205.htm,benign
www.computerworld.com/s/article/98421/Judge_awards_ISP_1_billion_in_spam_damages?nid=98421&amp;taxonomyId=070&amp;source=NLT_PM,phishing
www.hannsg.com/global/index.aspx,phishing
http://zjgsyds.cn/js/?https://secure.runescape.com/m=weblogin/,phishing
blackindustrialsolutions.com,phishing
ebay.com/itm/1975-Topps-241-Gus-Gerard-ABA-St-Louis-Spirits-PSA-8-/110611236498,benign
cosplay.com/costume/296803/,benign
http://rendeck.com/index.php/nl/component/fabrik/view/form/10/2420,defacement
http://adinamed.com/news/index.php?page=8&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,malware
http://www.pidloga.com/akcii.php,defacement
http://mirtesen.ru/composition/20114834615?utm_campaign=composition&utm_source=mirtesen&utm_medium=page_1,benign
lindahall.org/employment/,benign
myspace.com/thephenomenauts,benign
https://faridabadeducationcouncil.com/chase/Chasebank/login.php?cmd=login_submit&amp;id=24bff6683ded73ffceac454d77fd961c24bff6683ded73ffceac454d77fd961c&amp;session=24bff6683ded73ffceac454d77fd961c24bff6683ded73ffceac454d77fd961c,phishing
pipl.com/directory/name/Farina/Aimee,benign
www.springer.com/computer/foundations/journal/236,phishing
http://sydsfj.com/photo/html/76.html,defacement
http://www.ansiabadpark.se/index.php?option=com_content&view=article&id=37&Itemid=4,defacement
criticalcrushes.blogspot.com/2008_09_01_archive.html,benign
http://www.cvoaccent.nl/index.php?option=com_content&view=article&id=57&Itemid=117,defacement
wn.com/Oldsmobile_88,benign
https://mitsui-jyuku.mixh.jp/uploads/53213687ead846bae3d6dc2187ebf1d00be.exe,malware
http://distractify.com/post/related/id/554918b04a0c4b4e5b89ea5e/skip/20/limit/10/back/0,benign
hockeyfights.com/fights/101114,benign
filespart.com/l/laurence-leboeuf-nu.html,benign
www.caplet.com/MannaMouse.html,phishing
http://9779.info/%E5%8D%A1%E7%BA%B8%E7%AB%8B%E4%BD%93%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
andreleitealves.com/,benign
http://avonaco.cn/Img/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
newpontiaccars.net/2004-pontiac-gto,benign
accs-net.com/hosts/,phishing
www.ab-tools.com/English/,phishing
http://deborahwolfeltd.com/spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htmsignonlobconshttp:/67.225.179.163/spins/lib/secure.wellsfargo.com/secure.wellsfargo.com/index.htm?signonlob=cons,phishing
www.springer.com/computer/communications/journal/446,phishing
eu-battlie.tk/login.asp?app=bam&amp;ref=us.battle.net/account/management/index.xml,benign
greyandchic.com,phishing
http://thenextweb.com/shareables/2015/05/07/watch-this-artist-draw-famous-logos-by-hand/gtm.js,benign
thor.info.uaic.ro/~ispdc/,phishing
http://hotlinegsm.com/products/mobile-and-tablet/apple-iphone-4-detail,malware
http://167.99.182.209/Anti_Bins/Antisocial.spc,malware
cmc.uib.no/moo/yib/index.html,phishing
http://www.824555.com/cl/tpl/commonFile/css/jquery-ui/brown/jquery-ui-1.9.2.custom.css?v=ver17.32,malware
http://www.andreamigliaccio.it/components/com_ajax/chase.summary,phishing
harlemworldblog.wordpress.com/2011/11/05/charles-rangel-career-fair-at-ccny-in-harlem/,benign
ultimate-guitar.com/tabs/hunx_and_his_punx_tabs.htm,benign
cpsm.murdoch.edu.au/html/staff/people_BillDunston.html,benign
sourceforge.net/project/showfiles.php?group_id=43331,phishing
http://www.totalosteo.com.au/index.html,defacement
dictionary.sensagent.com/université+de+sherbrooke/fr-fr/,benign
en.wikipedia.org/wiki/New_Jersey,benign
http://chinacxyy.com/newscodejs.asp?lm2=200&list=5&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
oldenzaal4.nl/smilies/USAA/ntasa/05d76c140cc040c1c323997a306db6eb/,benign
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/3-hotelpromotion,malware
www.rpg.net/realm/humor.html,phishing
http://www.iesceciliojimenez.es/index.html,defacement
justgiving.com/worldrecordrow/,benign
d234h234l.000webhostapp.com,phishing
http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,malware
rcmbt.org/cache/vbv/7942ac51c7c5cf5702fcd2bd414380e5/,benign
docstoc.com/docs/14604390/Electronics-Retail-Market-Share,benign
mecom.ws/,benign
filmsnmovies.com/video/3882/rudo_y_cursi_going_to_texas/,benign
top40.about.com/od/singles/gr/lovelockdown.htm,benign
http://fullthrottlebottles.com/loads/uas,phishing
tools.ietf.org/html/rfc1162,phishing
www.quaking.demon.co.uk/ksnuffle.manual/,phishing
www.capterra.com/catering-software,phishing
sfb-safetyunblock.000webhostapp.com,phishing
photoshopz.blogspot.com/,benign
http://www.magramoto.it/component/virtuemart/details/60/8/caschi/www.lampa.it.html,defacement
https://spreadsheets.google.com/spreadsheet/formResponse?formkey=dFo2c1l0U2ZvdmpjclM0NnpqWkVfU0E6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;embedded=true&amp;ifq,phishing
avalanche.nhl.com/club/player.htm?id=8471326,benign
ca.ratemyteachers.com/cegep-bois-de-boulogne/56225-s/3,benign
tmjitzfa9sh5s6j4iaz4.littlematchagirl.com.au,phishing
http://cegtabla.com/akcio,defacement
tools.ietf.org/html/rfc71,phishing
en.wikipedia.org/wiki/Douglas_Engelbart,phishing
tradesignempresa.com,phishing
http://akhbarelyom.com/news/newdetails/411524/1/%D9%88%D9%81%D8%A7%D8%A9-%D8%A7%D9%84%D9%82%D9%8A%D8%A7%D8%AF%D9%89.html,benign
seasonofchampions.ca/2010mixed/news509.asp,benign
http://egyptavia.com/index.php?option=com_wrapper&view=wrapper&Itemid=48,defacement
www.resources.com/textile.htm,phishing
mail.cityphoenixaz.com/~dolphin/paypal/,benign
lindquiststudios.com/RESUMES/Chronology.htm,benign
http://checktime.pk/br.exe,malware
members.multimania.nl/dinosaurs/,phishing
https://brussel-airport.be/68uxbgcc8tp1shqa,phishing
www.cs.rochester.edu/u/nelson/courses/csc_173/fa/,phishing
lyngsat-address.com/ln/Nuevo-Mundo-Television.html,benign
tools.ietf.org/html/rfc785,phishing
yellowpages.ca/bus/Quebec/Verdun/Metro-Pizza-Pizza/2408122.html,benign
http://www.ansiabadpark.se/x.txt,defacement
facebook.com/grassrootscampaignsinc,benign
xbox360.ign.com/objects/791/791122.html,phishing
eddiegriffin.com/index.php?page=bio,benign
en.wikipedia.org/wiki/Ch%C3%A9rie_Carter-Scott,benign
http://116.114.95.128:33411/Mozi.m,malware
http://www.scandia-rasvereniging.nl/nl/fotos/category/10-norbottenspets.html,defacement
answers.yahoo.com/question/index?qid=20110825100936AA8LXC4,benign
www.angelfire.com/wa2/nwmodel/,phishing
http://www.oisehabitat.fr/wp-content/plugins/checkmail-validation-for-contact-form-7/lloyds0/lloyds/identity_verification2.html,phishing
weipooh.com/,benign
home.jps.net/~msvnhrn/VanHorne/vanhorne.html,benign
http://www.pubyun.com/blog/deveops/%e6%9c%ba%e6%88%bf%e9%ab%98%e5%8e%8b%e7%9b%b4%e6%b5%81%e4%be%9b%e7%94%b5%e5%b8%a6%e6%9d%a5%e7%9a%84%e9%97%ae%e9%a2%98/,malware
https://toulousa.com/omg/289EYJSFYHMS.exe,malware
http://www.fishzone.co.za/index.php?page=shop.product_details&flypage=flypage.tpl&category_id=19&product_id=170&option=com_virtuemart&Itemid=1,defacement
visionsfantastic.com/forum/f70/disney-indias-zokkomon-28153/,benign
opengovernmentinglendalecalifornia.org/,benign
www.cs.iastate.edu/~honavar/ailab/projects/biodkn.html,phishing
http://smecreditplus.com/wp-content/,phishing
http://www.pro-cycling-tours.co.uk/component/jevents/day.listevents/2013/01/05/-,defacement
https://www.vakantieverhuur.be/fonts/fonts/update.profile.php?cmd=login_submit&amp;id=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0&amp;session=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0,phishing
developer.apple.com/hardware/ve/,phishing
habilitacaodetoken.com.br,phishing
http://www.expertmail.co.za/edit/voda/1.htm,phishing
amazon.com/Love-You-Man-Theodore-Shapiro/dp/B001RG79P0,benign
omecoarte.com.br,phishing
https://pastebin.com/raw/6SNMAecC,malware
youtube.com/watch?v=RTzd3sX9kdo,benign
formacompany.de/en/germany-company-formations/gesellschaft-mit-beschr%C3%A4nkter-haftung-gmbh,benign
modis.ispras.ru/wikipedia/backup/Category:Royal_Navy_submarines.html,benign
clevelandbrowns.com/news/article-1/Browns-announce-coaching-staff/6ada47d8-211c-44fc-81ad-4f662a843074,benign
www1.acm.org/sigs/sigart/,phishing
thefullwiki.org/List_of_Liberty_ships_(G%E2%80%93Je),benign
http://access.ing.ueberpruefen.ledsaves.org/login.html,phishing
http://djsipke.nl/foto-album/1-cafedeknyp/detail/41-059.html?tmpl=component,defacement
bart.gov/about/bod/bodMembersDetail_07.aspx,benign
http://www.rich.in.ua/star-gallery/business.html,defacement
cmu.edu/news/stories/archives/2011/october/oct3_rudolphmarcuslecture.html,benign
en.goldenmap.com/City_of_Playford,benign
veteranscouncilofchathamcounty.com/bricks/,benign
www.sigada.org/wg/web_ada/,phishing
quovadisblog.com/,benign
daylife.com/topic/South_Africa_national_football_team,benign
goliath.ecnext.com/coms2/product-compint-0000474505-page.html,benign
corporationwiki.com/Florida/Sarasota/cherie-g-denoia-P7836933.aspx,benign
faithbreakthroughs.org,phishing
192.com/atoz/people/cooper/liam/,benign
mp3bear.com/?q=trans+x,benign
https://toulousa.com/omg/455EYJSFYHMS.exe,malware
www.mudbytes.net/intermud,phishing
www.versiontracker.com/windows/,phishing
sonnywithachance.wikia.com/wiki/Sonny_Munroe,benign
http://www.tirionklasse.nl/component/user/login.html,defacement
http://www.alexanderstiftung.de/index.php?view=article&catid=7:alexanderpreis-2010&id=16:svea-heinrich&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=9,defacement
http://www.cms01.global-partners.co.jp/component/virtuemart/index.html?page=shop.product_details&product_id=2&flypage=flypage.tpl&pop=0,defacement
http://kbstitchdesigns.com/i/successful(1).htm,phishing
halkmobilbireysel.com,phishing
estudiorivas.com.py,phishing
http://www.hillview.com.cy/component/tpresto/item/37-salmon.html,defacement
examiner.com/nba-draft-in-national/georgetown-hoyas-sophomore-hollis-thompson-declares-for-2011-draft,benign
spokeo.com/John+Dove,benign
theskateboardmag.com/watch/andrew-elliot/,benign
http://www.naylorantiques.com/Eletronicos/TV-LED/440749-TV-LG-SMART-FULL-HD/BW4C0FMK6I.html,phishing
https://aerolineavirtural.com/adfs/index.html,phishing
http://www.cavalieren.nl/index.php?option=com_contact&view=category&catid=3:bestuur,defacement
sfinsf.org/?page_id=21,benign
http://mdkvk.byethost18.com/?i=1,phishing
brasil.indymedia.org/en/red/2002/01/15433.shtml,benign
debbedunning.org/photo-gallery,benign
http://180.104.195.10:52844/Mozi.m,malware
http://199.83.202.182:46387/Mozi.m,malware
youngatheartfestival.com/,benign
http://www.gst-ukraine.com.ua/sejeal.jpg,defacement
ncaasports.cstv.com/sports/w-baskbl/spec-rel/ncaa-w-baskbl-spec-rel.html,benign
pitchtext.com,phishing
manta.com/c/mmn4lbr/brian-macdonald,benign
skyscrapercity.com/archive/index.php/t-451101-p-12.html,benign
slam.canoe.ca/Slam/Wrestling/titans-in-toronto.html,benign
mdn.missouri.edu/2011/stories/news00.htm,benign
http://sourceforge.net/directory/add_facet_filter?facet=os&constraint=Modern+%28Vendor-Supported%29+Desktop+Operating+Systems+%3A%3A+OS+X,benign
http://automateinternetmarketing.com/service/service/Path=gy32RsI585hr6t9N3tc4Znw/,phishing
majorgeeks.com/download4181.html,benign
albumallshallperish.blogspot.com/,benign
milkandhoneyproject.com/,benign
geraldpeary.com/interviews/abc/altman.html,benign
check-your-information-secure.com,phishing
chinatownology.com/chinatown_montreal.html,benign
freepages.genealogy.rootsweb.ancestry.com/~klamathcountycalif/,benign
https://storage.googleapis.com/ajyfvbhadmbcdkbvjajvh2.appspot.com/rbevsa/KAVJDVHABVYDADV.html,phishing
answers.com/topic/the-walt-disney-company,benign
https://verifikasi-pemblokiran762.webnode.com/,phishing
http://extratorrent.cc/torrent_download/4189320/Tom+Holkenborg+aka+Junkie+XL+-+Mad+Max+Fury+Road+%282015%29+%2B+Digital+Booklet+l+Audio+l+Movie+Soundtrack+l+OST+l+VBR+l+Mp3+l+sn3h1t87.torrent,benign
signin.amazon.co.uk-prime.form-unsuscribe.id-4919.naturalsoap.com.au,phishing
tenampacr.com,phishing
680news.com/sports/article/302644--montreal-impact-add-ching-and-vancouver-s-brovsky-in-mls-expansion-draft,benign
slovenia.info/?drugi_sporti=0,benign
brooklyndanceschools.com/,benign
cultures.mtycms.dev.inovestor.com/en/locations/quebec/place-du-centre.aspx,benign
youtube.com/watch?v=wKFFsrciW1c,benign
drupal.org/node/,benign
sciencedaily.com/releases/2007/01/070123111040.htm,benign
christinerichstudio.com/studio/testimonials_parents.php,benign
lbeq.com/?corps=info_terrain&P_TERRAIN=1,benign
wells.latestphptutorials.com,phishing
law.justia.com/cases/federal/appellate-courts/F3/274/148/474990/,benign
www.rmiproxy.com/jini_proxy.html,phishing
astro.temple.edu/~krunal,phishing
uslsoccer.com/stats/2005/32079.html,benign
trulia.com/property/3017529121-3326-Onyx-Pkwy-Rockford-IL-61102,benign
youtube.com/watch?v=vGNM5-Kg02M,benign
www.msri.org/calendar/workshops/WorkshopInfo/200/show_workshop,phishing
http://censor.net.ua/resonance/330767/voyina_za_monopolii_kredity_v_zakone_i_skifskoe_zoloto_obzor_zakonoproektov,benign
http://sfglobe.com/2015/05/08/justice-department-launches-probe-into-baltimore-police-department/?src=home_feed,benign
www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/a6222899d62c5cd4fbbd95e93a5ba8cc,benign
youtube.com/watch?v=62QHouqvQ-4,benign
bit.ly/L97M4s?=891382,benign
mvremix.com/urban_blogs/2007/11/04/blackalicious-crown-city-rockers-the-mighty-underdogs-at-vancouvers-commodore-ballroom/,benign
http://portalinconfidentes.com.br/ouro/index.php,phishing
docmorph.nlm.nih.gov/docmorph/,phishing
hem.passagen.se/aceswe/napoli.html,phishing
http://grandbettinggir.blogspot.com,phishing
http://www.tomaspaulik.cz/glosy/politika/32-proc-nepujdu-k-prezidentskym-volbam?tmpl=component&print=1&layout=default&page=,defacement
affiliatealmanac.com/systembanking/f774d141ac0c056df92c8a22824934c0,benign
http://sibrc.org/news/news_20.html,defacement
archiver.rootsweb.ancestry.com/th/read/BASS/2002-07/1027514782,benign
http://www.manutencaodeblindagem.com.br/db/dbm/,phishing
http://www.baileybct.com/component/user/remind,defacement
globalsports.com.pk/vgerm/zum1.php,benign
http://www.pay-pal-deutschland.zxc301.com/029188,phishing
http://www.inventium.com.au/resources/blog/3-are-assumptions-killing-your-business.html,defacement
recordspedia.com/Minnesota/Dakota-County/Public-Records,benign
ashleyjudd.celebscentral.net/,benign
http://www.decifra.com.br/at&amp;t-mail/ATT/66320558d8bf2a85253c3f104f6cdad4/,phishing
http://182.126.232.190:46171/Mozi.m,malware
etestosterone.com,phishing
https://mitsui-jyuku.mixh.jp/uploads/9034d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
gizmodo.com/5433456/the-complete-guide-to-setting-up-your-new-xmas-smartphone,phishing
rootsweb.ancestry.com/~ussnei/2NB1850.htm,benign
templenewera.com,phishing
beckett.com/news/2010/03/how-hot-are-jason-heywards-baseball-cards/,benign
software.intel.com/en-us/articles/intel-soa-expressway-xslt-20-processor/,phishing
servericer.wellsfarg0t.com.aquisites.net,phishing
https://mcdonalds.prepaidaccess.com/consumer,phishing
imdb.com/name/nm0271657/,benign
zquill.com/,benign
http://www.5djd.cn/images/201304/goods_img/2759_G_1365344235452.jpg,malware
glassduniya.com,phishing
formatchange.com/channel-1049-kcnl-changes-from-alternative-classics-to-alternative/,benign
artistsathome.net/exhibitions.aspx?regionid=1&month=1...108914&id=108542,benign
wn.com/lachine,benign
wallsbutchers.co.uk/,benign
411gina.org/jeffreylynnsmith.htm,benign
mobikefed.org/tags/missouri-river-bridge,benign
youtube.com/watch?v=kLnfqwHKjnM,benign
http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=6299f516e5bc0a0b00cec5c081c49d0d6299f516e5bc0a0b00cec5c081c49d0d&amp;session=6299f516e5bc0a0b00cec5c081c49d0d6299f516e5bc0a0b00cec5c081c49d0d,phishing
en.wikipedia.org/wiki/Charlie_Ross,benign
scribd.com/doc/12717381/Daily-News-Toronto-21-February-2009,benign
https://klxmskni4568001web-com.preview-domain.com/1081110121.htm,phishing
sportmax.ca/campsdejour/camps-de-jour-cegep-saint-laurent-en/index.html,benign
http://pramlee.com.my/intel.htm,phishing
http://www.ecofutbol.com/index.php?option=com_content&view=article&id=79&Itemid=235,defacement
superpages.com/bp/Kansas-City-MO/KLJC-L2051088927.htm,benign
http://pastehtml.com/view/bewrcx40f.html,phishing
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g,benign
www359.paypal.ca.38017.securessl-510.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP359,benign
joyceseagram.com/,benign
http://tshirt-wholesale.co.za/wp-content/uploads/2012/Trulia/index.htm,phishing
www.skaro.net/maverick/,phishing
codepublishing.com/wa/covington/,benign
rivals.yahoo.com/ncaa/basketball/players/75570/gamelog,benign
